property_id,full_address,address_line1,address_line2,city,state,state_fips,zip_code,county,county_fips,latitude,longitude,property_type,bedrooms,bathrooms,square_footage,year_built,features,tax_assessments,property_taxes,lot_size,assessor_id,legal_description,subdivision,owner,owner_occupied
"2900-Century-Park-Blvd,-Austin,-TX-78727","2900 Century Park Blvd, Austin, TX 78727",2900 Century Park Blvd,,Austin,TX,48,78727,Travis,453,30.435048,-97.694611,Apartment,2.0,2.0,1026.0,2005.0,,,,,,,,,
"4800-Steiner-Ranch-Blvd,-Austin,-TX-78732","4800 Steiner Ranch Blvd, Austin, TX 78732",4800 Steiner Ranch Blvd,,Austin,TX,48,78732,Travis,453,30.383761,-97.873607,Apartment,1.0,1.0,670.0,2010.0,,,,,,,,,
"1620-E-Riverside-Dr,-Austin,-TX-78741","1620 E Riverside Dr, Austin, TX 78741",1620 E Riverside Dr,,Austin,TX,48,78741,Travis,453,30.24538,-97.73035,Apartment,0.0,1.0,631.0,2010.0,,,,,,,,,
"15433-FM-1325,-Austin,-TX-78728","15433 FM 1325, Austin, TX 78728",15433 FM 1325,,Austin,TX,48,78728,Williamson,491,30.463543,-97.693504,Apartment,1.0,1.0,700.0,2016.0,,,,,,,,,
"14745-Merriltown-Rd,-Austin,-TX-78728","14745 Merriltown Rd, Austin, TX 78728",14745 Merriltown Rd,,Austin,TX,48,78728,Travis,453,30.45054,-97.69152,Single Family,2.0,,,1999.0,,,,,,,,,
"9520-9521-Spectrum-Dr,-Austin,-TX-78717","9520-9521 Spectrum Dr, Austin, TX 78717",9520-9521 Spectrum Dr,,Austin,TX,48,78717,Williamson,491,30.48162,-97.76875,Apartment,,,,2013.0,,,,,,,,,
"8800-Highway,-290-W,-Austin,-TX-78736","8800 Highway, 290 W, Austin, TX 78736",8800 Highway,290 W,Austin,TX,48,78736,Travis,453,30.23515,-97.91839,Apartment,1.0,1.0,,2010.0,,,,,,,,,
"4821-Riverside-Dr-E,-Austin,-TX-78741","4821 Riverside Dr E, Austin, TX 78741",4821 Riverside Dr E,,Austin,TX,48,78741,Travis,453,30.230565,-97.718314,Apartment,,,,1973.0,,,,,,,,,
"10127-Middle-Fiskville-Rd,-Austin,-TX-78753","10127 Middle Fiskville Rd, Austin, TX 78753",10127 Middle Fiskville Rd,,Austin,TX,48,78753,Travis,453,30.36427,-97.68169,Apartment,1.0,1.0,728.0,2018.0,,,,,,,,,
"3503-Speedway,-Austin,-TX-78705","3503 Speedway, Austin, TX 78705",3503 Speedway,,Austin,TX,48,78705,Travis,453,30.29961,-97.73393,Apartment,1.0,1.0,,1961.0,,,,,,,,,
"1701-Oak-Hill-Ln,-Austin,-TX-78744","1701 Oak Hill Ln, Austin, TX 78744",1701 Oak Hill Ln,,Austin,TX,48,78744,Travis,453,30.163971,-97.784483,Apartment,1.0,1.0,625.0,2016.0,,,,,,,,,
"1300-E-Riverside-Dr,-Austin,-TX-78741","1300 E Riverside Dr, Austin, TX 78741",1300 E Riverside Dr,,Austin,TX,48,78741,Travis,453,30.24846,-97.734131,Apartment,0.0,1.0,436.0,2013.0,,,,,,,,,
"1200-1201-Broadmoor-Dr,-Austin,-TX-78723","1200-1201 Broadmoor Dr, Austin, TX 78723",1200-1201 Broadmoor Dr,,Austin,TX,48,78723,Travis,453,30.31071,-97.70569,Apartment,,,,1969.0,,,,,,,,,
"11600-11634-Argonne-Forest-Trl,-Austin,-TX-78759","11600-11634 Argonne Forest Trl, Austin, TX 78759",11600-11634 Argonne Forest Trl,,Austin,TX,48,78759,Travis,453,30.42999,-97.76466,Apartment,3.0,2.0,,1984.0,,,,,,,,,
"3100-Kramer-Ln,-Austin,-TX-78758","3100 Kramer Ln, Austin, TX 78758",3100 Kramer Ln,,Austin,TX,48,78758,Travis,453,30.397036,-97.724227,Apartment,0.0,1.0,684.0,2016.0,,,,,,,,,
"801-Sugaree-Ave,-Austin,-TX-78757","801 Sugaree Ave, Austin, TX 78757",801 Sugaree Ave,,Austin,TX,48,78757,Travis,453,30.341027,-97.717824,Apartment,1.0,1.0,697.0,2018.0,,,,,,,,,
"1901-E-Anderson-Ln,-Austin,-TX-78752","1901 E Anderson Ln, Austin, TX 78752",1901 E Anderson Ln,,Austin,TX,48,78752,Travis,453,30.327361,-97.67934,Apartment,1.0,1.0,703.0,1975.0,,,,,,,,,
"739-William-Cannon-Dr-W,-Austin,-TX-78745","739 William Cannon Dr W, Austin, TX 78745",739 William Cannon Dr W,,Austin,TX,48,78745,Travis,453,30.197265,-97.790089,Apartment,2.0,,,1984.0,,,,,,,,,
"4320-Congress-Ave-S,-Austin,-TX-78745","4320 Congress Ave S, Austin, TX 78745",4320 Congress Ave S,,Austin,TX,48,78745,Travis,453,30.219536,-97.768316,Apartment,,,,1983.0,,,,,,,,,
"10101-W-Parmer-Ln,-Austin,-TX-78717","10101 W Parmer Ln, Austin, TX 78717",10101 W Parmer Ln,,Austin,TX,48,78717,Williamson,491,30.488693,-97.77386,Apartment,1.0,1.0,610.0,2000.0,,,,,,,,,
"3801-S-Congress-Ave,-Austin,-TX-78704","3801 S Congress Ave, Austin, TX 78704",3801 S Congress Ave,,Austin,TX,48,78704,Travis,453,30.225706,-97.761423,Single Family,2.0,2.0,1221.0,,,,,,,,,,
"8505-8525-Shoal-Creek-Blvd,-Austin,-TX-78757","8505-8525 Shoal Creek Blvd, Austin, TX 78757",8505-8525 Shoal Creek Blvd,,Austin,TX,48,78757,Travis,453,30.37074,-97.73715,Apartment,,,,,,,,,,,,,
"10001-S-1st-St,-Austin,-TX-78748","10001 S 1st St, Austin, TX 78748",10001 S 1st St,,Austin,TX,48,78748,Travis,453,30.160349,-97.797489,Apartment,1.0,1.0,556.0,2008.0,,,,,,,,,
"609-Clayton-Ln,-Austin,-TX-78752","609 Clayton Ln, Austin, TX 78752",609 Clayton Ln,,Austin,TX,48,78752,Travis,453,30.32363,-97.71372,Apartment,0.0,1.0,529.0,2017.0,,,,,,,,,
"13635-Rutledge-Spur,-Austin,-TX-78717","13635 Rutledge Spur, Austin, TX 78717",13635 Rutledge Spur,,Austin,TX,48,78717,Williamson,491,30.476221,-97.780429,Apartment,1.0,2.0,,2016.0,,,,,,,,,
"8200-8220-Research-Blvd,-Austin,-TX-78758","8200-8220 Research Blvd, Austin, TX 78758",8200-8220 Research Blvd,,Austin,TX,48,78758,Travis,453,30.35553,-97.71593,Apartment,,,,1970.0,,,,,,,,,
"4306-N-Quinlan-Park-Rd,-Austin,-TX-78732","4306 N Quinlan Park Rd, Austin, TX 78732",4306 N Quinlan Park Rd,,Austin,TX,48,78732,Travis,453,30.385784,-97.889298,Apartment,1.0,1.0,624.0,2017.0,,,,,,,,,
"9500-Alice-Mae-Ln,-Austin,-TX-78748","9500 Alice Mae Ln, Austin, TX 78748",9500 Alice Mae Ln,,Austin,TX,48,78748,Travis,453,30.164555,-97.795486,Apartment,0.0,1.0,,2018.0,,,,,,,,,
"10011-Stonelake-Blvd,-Austin,-TX-78759","10011 Stonelake Blvd, Austin, TX 78759",10011 Stonelake Blvd,,Austin,TX,48,78759,Travis,453,30.392452,-97.738301,Apartment,1.0,1.0,608.0,2014.0,,,,,,,,,
"8300-Bluff-Springs-Rd,-Austin,-TX-78744","8300 Bluff Springs Rd, Austin, TX 78744",8300 Bluff Springs Rd,,Austin,TX,48,78744,Travis,453,30.169866,-97.770348,Apartment,1.0,1.0,586.0,2018.0,,,,,,,,,
"715-W-Slaughter-Ln,-Austin,-TX-78748","715 W Slaughter Ln, Austin, TX 78748",715 W Slaughter Ln,,Austin,TX,48,78748,Travis,453,30.17353,-97.80296,Apartment,1.0,1.0,648.0,2015.0,,,,,,,,,
"6107-E-Riverside-Dr,-Austin,-TX-78741","6107 E Riverside Dr, Austin, TX 78741",6107 E Riverside Dr,,Austin,TX,48,78741,Travis,453,30.224781,-97.704833,Apartment,1.0,1.0,591.0,2019.0,,,,,,,,,
"7227-Highway,-290-E,-Austin,-TX-78723","7227 Highway, 290 E, Austin, TX 78723",7227 Highway,290 E,Austin,TX,48,78723,Travis,453,30.322109,-97.680861,Apartment,,1.0,,1984.0,,,,,,,,,
"1400-Rio-Grande-St,-Austin,-TX-78701","1400 Rio Grande St, Austin, TX 78701",1400 Rio Grande St,,Austin,TX,48,78701,Travis,453,30.278235,-97.746799,Apartment,0.0,1.0,,1970.0,,,,,,,,,
"10600-Brezza-Ln,-Austin,-TX-78748","10600 Brezza Ln, Austin, TX 78748",10600 Brezza Ln,,Austin,TX,48,78748,Travis,453,30.151338,-97.796066,Townhouse,1.0,1.0,768.0,2017.0,,,,,,,,,
"12433-Dessau-Rd,-Austin,-TX-78754","12433 Dessau Rd, Austin, TX 78754",12433 Dessau Rd,,Austin,TX,48,78754,Travis,453,30.38888,-97.64635,Apartment,,1.0,,2017.0,,,,,,,,,
"3400-Harmon-Ave,-Austin,-TX-78705","3400 Harmon Ave, Austin, TX 78705",3400 Harmon Ave,,Austin,TX,48,78705,Travis,453,30.292976,-97.722741,Apartment,2.0,2.0,1195.0,2014.0,,,,,,,,,
"9821-N-Lake-Creek-Pkwy,-Austin,-TX-78717","9821 N Lake Creek Pkwy, Austin, TX 78717",9821 N Lake Creek Pkwy,,Austin,TX,48,78717,Williamson,491,30.473833,-97.792648,Apartment,1.0,1.0,681.0,2019.0,,,,,,,,,
"7581-Chevy-Chase-Dr,-Austin,-TX-78752","7581 Chevy Chase Dr, Austin, TX 78752",7581 Chevy Chase Dr,,Austin,TX,48,78752,Travis,453,30.34007,-97.70462,Apartment,1.0,1.0,603.0,1974.0,,,,,,,,,
"7624-Tecoma-Cir,-Austin,-TX-78735","7624 Tecoma Cir, Austin, TX 78735",7624 Tecoma Cir,,Austin,TX,48,78735,Travis,453,30.25962,-97.858796,Apartment,1.0,1.0,806.0,2015.0,,,,,,,,,
"2600-Lake-Austin-Blvd,-Austin,-TX-78703","2600 Lake Austin Blvd, Austin, TX 78703",2600 Lake Austin Blvd,,Austin,TX,48,78703,Travis,453,30.280084,-97.773389,Apartment,1.0,1.0,828.0,1996.0,,,,,,,,,
"1301-W-Lynn-St,-Austin,-TX-78703","1301 W Lynn St, Austin, TX 78703",1301 W Lynn St,,Austin,TX,48,78703,Travis,453,30.28107,-97.75803,Apartment,1.0,1.0,,,,,,,,,,,
"10301-Farm-market-Rd-2222-Rd,-Austin,-TX-78730","10301 Farm-market Rd 2222 Rd, Austin, TX 78730",10301 Farm-market Rd 2222 Rd,,Austin,TX,48,78730,Travis,453,30.39128,-97.83947,Apartment,,,,1989.0,,,,,,,,,
"1730-1730-E-Oltorf-St,-Austin,-TX-78741","1730-1730 E Oltorf St, Austin, TX 78741",1730-1730 E Oltorf St,,Austin,TX,48,78741,Travis,453,30.23356,-97.73729,Apartment,,,,1981.0,,,,,,,,,
"2915-Aftonshire-Way,-Austin,-TX-78748","2915 Aftonshire Way, Austin, TX 78748",2915 Aftonshire Way,,Austin,TX,48,78748,Travis,453,30.181258,-97.837474,Apartment,1.0,1.0,508.0,1986.0,,,,,,,,,
"9801-W-Parmer-Ln,-Austin,-TX-78717","9801 W Parmer Ln, Austin, TX 78717",9801 W Parmer Ln,,Austin,TX,48,78717,Williamson,491,30.485704,-97.77235,Apartment,1.0,1.0,788.0,1997.0,,,,,,,,,
"3500-N-Capital-Of-Tx-Hwy,-Austin,-TX-78746","3500 N Capital Of Tx Hwy, Austin, TX 78746",3500 N Capital Of Tx Hwy,,Austin,TX,48,78746,Travis,453,30.332844,-97.809837,Apartment,,,,2008.0,,,,,,,,,
"8312-N-Interstate-35,-Austin,-TX-78753","8312 N Interstate 35, Austin, TX 78753",8312 N Interstate 35,,Austin,TX,48,78753,Travis,453,30.347002,-97.696998,Apartment,,,,1979.0,,,,,,,,,
"501-E-Oltorf-St,-Austin,-TX-78704","501 E Oltorf St, Austin, TX 78704",501 E Oltorf St,,Austin,TX,48,78704,Travis,453,30.2367,-97.75153,Apartment,1.0,1.0,559.0,2012.0,,,,,,,,,
"9219-Anderson-Mill-Rd,-Austin,-TX-78729","9219 Anderson Mill Rd, Austin, TX 78729",9219 Anderson Mill Rd,,Austin,TX,48,78729,Williamson,491,30.45046,-97.782615,Apartment,1.0,1.0,,1983.0,,,,,,,,,
"8801-La-Cresada-Dr,-Austin,-TX-78749","8801 La Cresada Dr, Austin, TX 78749",8801 La Cresada Dr,,Austin,TX,48,78749,Travis,453,30.2061,-97.86457,Apartment,1.0,1.0,844.0,2001.0,,,,,,,,,
"7631-Us-Hwy,-290-W,-Austin,-TX-78736","7631 Us Hwy, 290 W, Austin, TX 78736",7631 Us Hwy,290 W,Austin,TX,48,78736,Travis,453,30.22799,-97.88235,Apartment,2.0,2.0,1055.0,2000.0,,,,,,,,,
"5604-Southwest-Pkwy,-Austin,-TX-78735","5604 Southwest Pkwy, Austin, TX 78735",5604 Southwest Pkwy,,Austin,TX,48,78735,Travis,453,30.24699,-97.84618,Apartment,,,,1998.0,,,,,,,,,
"4411-Spicewood-Springs-Rd,-Austin,-TX-78759","4411 Spicewood Springs Rd, Austin, TX 78759",4411 Spicewood Springs Rd,,Austin,TX,48,78759,Travis,453,30.372927,-97.758873,Apartment,1.0,1.0,906.0,1994.0,,,,,,,,,
"7500-W-Slaughter-Ln,-Austin,-TX-78749","7500 W Slaughter Ln, Austin, TX 78749",7500 W Slaughter Ln,,Austin,TX,48,78749,Travis,453,30.217445,-97.892095,Apartment,1.0,1.0,903.0,2019.0,,,,,,,,,
"1119-Alterra-Pkwy,-Austin,-TX-78758","1119 Alterra Pkwy, Austin, TX 78758",1119 Alterra Pkwy,,Austin,TX,48,78758,Travis,453,30.39596,-97.72076,Apartment,1.0,1.0,,2015.0,,,,,,,,,
"3226-W-Slaughter-Ln,-Austin,-TX-78748","3226 W Slaughter Ln, Austin, TX 78748",3226 W Slaughter Ln,,Austin,TX,48,78748,Travis,453,30.183182,-97.843782,Apartment,,,,2016.0,,,,,,,,,
"1910-Willow-Creek-Dr,-Austin,-TX-78741","1910 Willow Creek Dr, Austin, TX 78741",1910 Willow Creek Dr,,Austin,TX,48,78741,Travis,453,30.23267,-97.72948,Single Family,,,,1971.0,,,,,,,,,
"8601-Anderson-Mill-Rd,-Austin,-TX-78729","8601 Anderson Mill Rd, Austin, TX 78729",8601 Anderson Mill Rd,,Austin,TX,48,78729,Williamson,491,30.453644,-97.768055,Apartment,1.0,1.0,630.0,2007.0,,,,,,,,,
"2223-Waterloo-City-Ln,-Austin,-TX-78741","2223 Waterloo City Ln, Austin, TX 78741",2223 Waterloo City Ln,,Austin,TX,48,78741,Travis,453,30.241561,-97.72377,Apartment,0.0,1.0,412.0,2013.0,,,,,,,,,
"2504-San-Gabriel-St,-Austin,-TX-78705","2504 San Gabriel St, Austin, TX 78705",2504 San Gabriel St,,Austin,TX,48,78705,Travis,453,30.29026,-97.7479,Apartment,0.0,1.0,,2016.0,,,,,,,,,
"3001-Esperanza-Xing,-Austin,-TX-78758","3001 Esperanza Xing, Austin, TX 78758",3001 Esperanza Xing,,Austin,TX,48,78758,Travis,453,30.398821,-97.722227,Apartment,0.0,1.0,497.0,2014.0,,,,,,,,,
"101-Colorado-St,-Austin,-TX-78701","101 Colorado St, Austin, TX 78701",101 Colorado St,,Austin,TX,48,78701,Travis,453,30.263888,-97.745378,Apartment,1.0,1.0,969.0,2009.0,,,,,,,,,
"3715-S-1st-St,-Austin,-TX-78704","3715 S 1st St, Austin, TX 78704",3715 S 1st St,,Austin,TX,48,78704,Travis,453,30.228895,-97.766679,Apartment,1.0,1.0,564.0,2013.0,,,,,,,,,
"6701-Burnet-Rd,-Austin,-TX-78757","6701 Burnet Rd, Austin, TX 78757",6701 Burnet Rd,,Austin,TX,48,78757,Travis,453,30.34242,-97.73803,Condo,1.0,1.0,555.0,2016.0,,,,,,,,,
"811-W-Slaughter-Ln,-Austin,-TX-78748","811 W Slaughter Ln, Austin, TX 78748",811 W Slaughter Ln,,Austin,TX,48,78748,Travis,453,30.172425,-97.804686,Apartment,1.0,1.0,640.0,,,,,,,,,,
"1911-1911-Willow-Creek-Dr,-Austin,-TX-78741","1911-1911 Willow Creek Dr, Austin, TX 78741",1911-1911 Willow Creek Dr,,Austin,TX,48,78741,Travis,453,30.23297,-97.72694,Apartment,,1.0,,,,,,,,,,,
"5406-Middle-Fiskville-Rd,-Austin,-TX-78751","5406 Middle Fiskville Rd, Austin, TX 78751",5406 Middle Fiskville Rd,,Austin,TX,48,78751,Travis,453,30.31684,-97.71481,Apartment,0.0,1.0,510.0,2019.0,,,,,,,,,
"13355-N-Us-Hwy,-183,-Austin,-TX-78750","13355 N Us Hwy, 183, Austin, TX 78750",13355 N Us Hwy,183,Austin,TX,48,78750,Williamson,491,30.44752,-97.7857,Apartment,,,,2001.0,,,,,,,,,
"8900-N-Interstate-35,-Austin,-TX-78753","8900 N Interstate 35, Austin, TX 78753",8900 N Interstate 35,,Austin,TX,48,78753,Travis,453,30.35383,-97.693237,Apartment,1.0,1.0,442.0,1982.0,,,,,,,,,
"6401-Rialto-Blvd,-Austin,-TX-78735","6401 Rialto Blvd, Austin, TX 78735",6401 Rialto Blvd,,Austin,TX,48,78735,Travis,453,30.248926,-97.856514,Apartment,1.0,1.0,660.0,2016.0,,,,,,,,,
"2910-Medical-Arts-St,-Austin,-TX-78705","2910 Medical Arts St, Austin, TX 78705",2910 Medical Arts St,,Austin,TX,48,78705,Travis,453,30.289555,-97.728818,Apartment,2.0,2.0,950.0,,,,,,,,,,
"2317-S-Pleasant-Valley-Rd,-Austin,-TX-78741","2317 S Pleasant Valley Rd, Austin, TX 78741",2317 S Pleasant Valley Rd,,Austin,TX,48,78741,Travis,453,30.227548,-97.728942,Apartment,1.0,1.0,577.0,1984.0,,,,,,,,,
"3215-Exposition-Blvd,-Austin,-TX-78703","3215 Exposition Blvd, Austin, TX 78703",3215 Exposition Blvd,,Austin,TX,48,78703,Travis,453,30.308315,-97.762657,Apartment,2.0,2.0,,2017.0,,,,,,,,,
"701-Woodward-St,-Austin,-TX-78704","701 Woodward St, Austin, TX 78704",701 Woodward St,,Austin,TX,48,78704,Travis,453,30.223606,-97.753395,Apartment,2.0,1.5,771.0,1989.0,,,,,,,,,
"8712-Old-Manor-Rd,-Austin,-TX-78724","8712 Old Manor Rd, Austin, TX 78724",8712 Old Manor Rd,,Austin,TX,48,78724,Travis,453,30.327316,-97.641271,Apartment,1.0,1.0,662.0,2017.0,,,,,,,,,
"1801-Rio-Grande-St,-Austin,-TX-78701","1801 Rio Grande St, Austin, TX 78701",1801 Rio Grande St,,Austin,TX,48,78701,Travis,453,30.28167,-97.744559,Apartment,1.0,1.0,650.0,1973.0,,,,,,,,,
"1833-Cheddar-Loop,-Austin,-TX-78728","1833 Cheddar Loop, Austin, TX 78728",1833 Cheddar Loop,,Austin,TX,48,78728,Travis,453,30.445833,-97.670888,Apartment,2.0,2.0,951.0,2013.0,,,,,,,,,
"2801-Wells-Branch-Pkwy,-Austin,-TX-78728","2801 Wells Branch Pkwy, Austin, TX 78728",2801 Wells Branch Pkwy,,Austin,TX,48,78728,Travis,453,30.439871,-97.689821,Single Family,1.0,1.0,698.0,1998.0,,,,,,,,,
"6934-E-Ben-White-Blvd,-Austin,-TX-78741","6934 E Ben White Blvd, Austin, TX 78741",6934 E Ben White Blvd,,Austin,TX,48,78741,Travis,453,30.216318,-97.703583,Apartment,1.0,1.0,850.0,2015.0,,,,,,,,,
"11701-Metric-Blvd,-Austin,-TX-78758","11701 Metric Blvd, Austin, TX 78758",11701 Metric Blvd,,Austin,TX,48,78758,Travis,453,30.396765,-97.704429,Apartment,1.0,1.0,481.0,1985.0,,,,,,,,,
"2716-Barton-Creek-Blvd,-Austin,-TX-78735","2716 Barton Creek Blvd, Austin, TX 78735",2716 Barton Creek Blvd,,Austin,TX,48,78735,Travis,453,30.29022,-97.8714,Apartment,1.0,1.0,775.0,1998.0,,,,,,,,,
"7330-Bluff-Springs-Rd,-Austin,-TX-78744","7330 Bluff Springs Rd, Austin, TX 78744",7330 Bluff Springs Rd,,Austin,TX,48,78744,Travis,453,30.180156,-97.771888,Apartment,1.0,1.0,750.0,2016.0,,,,,,,,,
"12148-Jollyville-Rd,-Austin,-TX-78759","12148 Jollyville Rd, Austin, TX 78759",12148 Jollyville Rd,,Austin,TX,48,78759,Travis,453,30.4292,-97.76457,Single Family,1.0,1.0,562.0,1986.0,,,,,,,,,
"4400-Ave-A,-Austin,-TX-78751","4400 Ave A, Austin, TX 78751",4400 Ave A,,Austin,TX,48,78751,Travis,453,30.309694,-97.73283,Apartment,0.0,1.0,,1972.0,,,,,,,,,
"11711-Domain-Dr,-Austin,-TX-78758","11711 Domain Dr, Austin, TX 78758",11711 Domain Dr,,Austin,TX,48,78758,Travis,453,30.40326,-97.72275,Apartment,0.0,1.0,531.0,2016.0,,,,,,,,,
"7607-Blessing-Ave,-Austin,-TX-78752","7607 Blessing Ave, Austin, TX 78752",7607 Blessing Ave,,Austin,TX,48,78752,Travis,453,30.332891,-97.690842,Apartment,1.0,1.0,699.0,2000.0,,,,,,,,,
"1000-1004-San-Marcos-St,-Austin,-TX-78702","1000-1004 San Marcos St, Austin, TX 78702",1000-1004 San Marcos St,,Austin,TX,48,78702,Travis,453,30.2689,-97.73131,Apartment,,,,2007.0,,,,,,,,,
"4210-Red-River-St,-Austin,-TX-78751","4210 Red River St, Austin, TX 78751",4210 Red River St,,Austin,TX,48,78751,Travis,453,30.302434,-97.721622,Apartment,0.0,1.0,400.0,1970.0,,,,,,,,,
"7880-Us-290-Hwy-W,-Austin,-TX-78736","7880 Us 290 Hwy W, Austin, TX 78736",7880 Us 290 Hwy W,,Austin,TX,48,78736,Travis,453,30.231262,-97.886918,Apartment,,,,2018.0,,,,,,,,,
"1735-Rutland-Dr,-Austin,-TX-78758","1735 Rutland Dr, Austin, TX 78758",1735 Rutland Dr,,Austin,TX,48,78758,Travis,453,30.37661,-97.71085,Apartment,1.0,1.0,550.0,1984.0,,,,,,,,,
"1801-Wells-Branch-Pkwy,-Austin,-TX-78728","1801 Wells Branch Pkwy, Austin, TX 78728",1801 Wells Branch Pkwy,,Austin,TX,48,78728,Travis,453,30.43502,-97.67551,Townhouse,1.0,1.0,547.0,1984.0,,,,,,,,,
"7900-San-Felipe-Blvd,-Austin,-TX-78729","7900 San Felipe Blvd, Austin, TX 78729",7900 San Felipe Blvd,,Austin,TX,48,78729,Williamson,491,30.438256,-97.766236,Apartment,1.0,1.0,550.0,1985.0,,,,,,,,,
"2601-Esperanza-Xing,-Austin,-TX-78758","2601 Esperanza Xing, Austin, TX 78758",2601 Esperanza Xing,,Austin,TX,48,78758,Travis,453,30.39685,-97.71853,Single Family,,,,2015.0,,,,,,,,,
"761-Trinity-Hills-Dr,-Austin,-TX-78737","761 Trinity Hills Dr, Austin, TX 78737",761 Trinity Hills Dr,,Austin,TX,48,78737,Hays,209,30.19977,-97.98162,Apartment,1.0,1.0,745.0,2015.0,,,,,,,,,
"9826-N-Lake-Creek-Pkwy,-Austin,-TX-78717","9826 N Lake Creek Pkwy, Austin, TX 78717",9826 N Lake Creek Pkwy,,Austin,TX,48,78717,Williamson,491,30.471418,-97.793958,Apartment,1.0,1.0,743.0,2014.0,,,,,,,,,
"420-Slaughter-Ln-W,-Austin,-TX-78748","420 Slaughter Ln W, Austin, TX 78748",420 Slaughter Ln W,,Austin,TX,48,78748,Travis,453,30.172571,-97.79709,Apartment,,,,2007.0,,,,,,,,,
"9345-E-State-Hwy,-290,-Austin,-TX-78724","9345 E State Hwy, 290, Austin, TX 78724",9345 E State Hwy,290,Austin,TX,48,78724,Travis,453,30.32882,-97.64202,Apartment,,,,2006.0,,,,,,,,,
"610-W-30th-St,-Austin,-TX-78705","610 W 30th St, Austin, TX 78705",610 W 30th St,,Austin,TX,48,78705,Travis,453,30.297637,-97.742774,Apartment,1.0,1.0,,1966.0,,,,,,,,,
"12113-Dessau-Rd,-Austin,-TX-78754","12113 Dessau Rd, Austin, TX 78754",12113 Dessau Rd,,Austin,TX,48,78754,Travis,453,30.383228,-97.649871,Condo,1.0,1.0,692.0,2020.0,,,,,,,,,
"9300-Northgate-Blvd,-Austin,-TX-78758","9300 Northgate Blvd, Austin, TX 78758",9300 Northgate Blvd,,Austin,TX,48,78758,Travis,453,30.36917,-97.71702,Apartment,,,,1973.0,,,,,,,,,
"3001-Scofield-Ridge-Pkwy,-Austin,-TX-78727","3001 Scofield Ridge Pkwy, Austin, TX 78727",3001 Scofield Ridge Pkwy,,Austin,TX,48,78727,Travis,453,30.429179,-97.699408,Apartment,1.0,1.0,638.0,2019.0,,,,,,,,,
