property_id,full_address,address_line1,address_line2,city,state,state_fips,zip_code,county,county_fips,latitude,longitude,property_type,bedrooms,bathrooms,square_footage,year_built,features,tax_assessments,property_taxes,lot_size,assessor_id,legal_description,subdivision,owner,owner_occupied
"6601-Rialto-Blvd,-Austin,-TX-78735","6601 Rialto Blvd, Austin, TX 78735",6601 Rialto Blvd,,Austin,TX,48,78735,Travis,453,30.24684,-97.857841,Apartment,0.0,1.0,544.0,2017.0,,,,,,,,,
"615-Wonsley-Dr-E,-Austin,-TX-78753","615 Wonsley Dr E, Austin, TX 78753",615 Wonsley Dr E,,Austin,TX,48,78753,Travis,453,30.343342,-97.699865,Apartment,1.0,1.0,,1968.0,,,,,,,,,
"11624-Jollyville-Rd,-Austin,-TX-78759","11624 Jollyville Rd, Austin, TX 78759",11624 Jollyville Rd,,Austin,TX,48,78759,Travis,453,30.41681,-97.75089,Apartment,,,,1996.0,,,,,,,,,
"918-920-E-40th-St,-Austin,-TX-78751","918-920 E 40th St, Austin, TX 78751",918-920 E 40th St,,Austin,TX,48,78751,Travis,453,30.29804,-97.72103,Apartment,0.0,1.0,,1969.0,,,,,,,,,
"115-Sandra-Muraida-Way,-Austin,-TX-78703","115 Sandra Muraida Way, Austin, TX 78703",115 Sandra Muraida Way,,Austin,TX,48,78703,Travis,453,30.26771,-97.754978,Apartment,1.0,1.0,620.0,2009.0,,,,,,,,,
"3220-Duval-Rd,-Austin,-TX-78759","3220 Duval Rd, Austin, TX 78759",3220 Duval Rd,,Austin,TX,48,78759,Travis,453,30.411711,-97.715297,Apartment,0.0,1.0,375.0,1986.0,,,,,,,,,
"4701-Staggerbrush-Rd,-Austin,-TX-78749","4701 Staggerbrush Rd, Austin, TX 78749",4701 Staggerbrush Rd,,Austin,TX,48,78749,Travis,453,30.234676,-97.837893,Apartment,0.0,1.0,498.0,1995.0,,,,,,,,,
"11400-Domain-Dr,-Austin,-TX-78758","11400 Domain Dr, Austin, TX 78758",11400 Domain Dr,,Austin,TX,48,78758,Travis,453,30.40067,-97.72528,Apartment,1.0,1.0,678.0,2007.0,,,,,,,,,
"1201-Lady-Bird-Ln,-Austin,-TX-78741","1201 Lady Bird Ln, Austin, TX 78741",1201 Lady Bird Ln,,Austin,TX,48,78741,Travis,453,30.242514,-97.722511,Apartment,0.0,1.0,378.0,2015.0,,,,,,,,,
"2101-Burton-Dr,-Austin,-TX-78741","2101 Burton Dr, Austin, TX 78741",2101 Burton Dr,,Austin,TX,48,78741,Travis,453,30.233306,-97.733016,Apartment,1.0,1.0,700.0,1973.0,,,,,,,,,
"1020-45th-St-E,-Austin,-TX-78751","1020 45th St E, Austin, TX 78751",1020 45th St E,,Austin,TX,48,78751,Travis,453,30.304251,-97.716881,Apartment,,1.0,,1968.0,,,,,,,,,
"13500-Lyndhurst-St,-Austin,-TX-78717","13500 Lyndhurst St, Austin, TX 78717",13500 Lyndhurst St,,Austin,TX,48,78717,Williamson,491,30.47652,-97.78759,Apartment,0.0,1.0,504.0,2019.0,,,,,,,,,
"2239-Cromwell-Cir,-Austin,-TX-78741","2239 Cromwell Cir, Austin, TX 78741",2239 Cromwell Cir,,Austin,TX,48,78741,Travis,453,30.228458,-97.718132,Apartment,1.0,1.0,475.0,1987.0,,,,,,,,,
"11001-S-1st-St,-Austin,-TX-78748","11001 S 1st St, Austin, TX 78748",11001 S 1st St,,Austin,TX,48,78748,Travis,453,30.145019,-97.802178,Apartment,1.0,1.0,727.0,2012.0,,,,,,,,,
"2200-W-North-Loop-Blvd,-Austin,-TX-78756","2200 W North Loop Blvd, Austin, TX 78756",2200 W North Loop Blvd,,Austin,TX,48,78756,Travis,453,30.32767,-97.74207,Apartment,1.0,1.0,700.0,1971.0,,,,,,,,,
"333-E-Slaughter-Ln,-Austin,-TX-78744","333 E Slaughter Ln, Austin, TX 78744",333 E Slaughter Ln,,Austin,TX,48,78744,Travis,453,30.16576,-97.78104,Apartment,,,,2003.0,,,,,,,,,
"4818-Berkman-Dr,-Austin,-TX-78723","4818 Berkman Dr, Austin, TX 78723",4818 Berkman Dr,,Austin,TX,48,78723,Travis,453,30.302003,-97.70073,Apartment,1.0,1.0,615.0,2017.0,,,,,,,,,
"3401-W-Parmer-Ln,-Austin,-TX-78727","3401 W Parmer Ln, Austin, TX 78727",3401 W Parmer Ln,,Austin,TX,48,78727,Travis,453,30.421386,-97.710945,Apartment,1.0,1.0,650.0,1995.0,,,,,,,,,
"4009-Victory-Dr,-Austin,-TX-78704","4009 Victory Dr, Austin, TX 78704",4009 Victory Dr,,Austin,TX,48,78704,Travis,453,30.234654,-97.790632,Apartment,0.0,1.0,396.0,1984.0,,,,,,,,,
"4413-Speedway,-Austin,-TX-78751","4413 Speedway, Austin, TX 78751",4413 Speedway,,Austin,TX,48,78751,Travis,453,30.308247,-97.72826,Apartment,1.0,1.0,,1968.0,,,,,,,,,
"10800-Lakeline-Blvd,-Austin,-TX-78717","10800 Lakeline Blvd, Austin, TX 78717",10800 Lakeline Blvd,,Austin,TX,48,78717,Williamson,491,30.482529,-97.793598,Apartment,1.0,1.0,683.0,2012.0,,,,,,,,,
"10500-Lakeline-Mall-Dr,-Austin,-TX-78717","10500 Lakeline Mall Dr, Austin, TX 78717",10500 Lakeline Mall Dr,,Austin,TX,48,78717,Williamson,491,30.477986,-97.790909,Condo,1.0,1.0,775.0,2014.0,,,,,,,,,
"4700-N-Capital-Of-Texas-Hwy,-Austin,-TX-78746","4700 N Capital Of Texas Hwy, Austin, TX 78746",4700 N Capital Of Texas Hwy,,Austin,TX,48,78746,Travis,453,30.34561,-97.80201,Apartment,1.0,1.0,771.0,2003.0,,,,,,,,,
"300-E-Riverside-Dr,-Apt-203,-Austin,-TX-78704","300 E Riverside Dr, Apt 203, Austin, TX 78704",300 E Riverside Dr,Apt 203,Austin,TX,48,78704,Travis,453,30.254595,-97.743294,Apartment,1.0,1.0,692.0,,,,,,,,,,
"8818-Travis-Hills-Dr,-Apt-526,-Austin,-TX-78735","8818 Travis Hills Dr, Apt 526, Austin, TX 78735",8818 Travis Hills Dr,Apt 526,Austin,TX,48,78735,Travis,453,30.258568,-97.891076,Apartment,3.0,2.0,1327.0,,,,,,,,,,
"6307-Bluff-Springs-Rd,-Apt-827,-Austin,-TX-78744","6307 Bluff Springs Rd, Apt 827, Austin, TX 78744",6307 Bluff Springs Rd,Apt 827,Austin,TX,48,78744,Travis,453,30.191459,-97.765656,Condo,2.0,2.0,1116.0,,,,,,,,,,
"8800-S-1st-St,-Austin,-TX-78748","8800 S 1st St, Austin, TX 78748",8800 S 1st St,,Austin,TX,48,78748,Travis,453,30.175601,-97.799588,Apartment,1.0,1.0,629.0,2015.0,,,,,,,,,
"3200-S-1st-St,-Apt-106,-Austin,-TX-78704","3200 S 1st St, Apt 106, Austin, TX 78704",3200 S 1st St,Apt 106,Austin,TX,48,78704,Travis,453,30.233954,-97.768032,Apartment,1.0,1.0,672.0,,,,,,,,,,
"4500-Steiner-Ranch-Blvd,-Austin,-TX-78732","4500 Steiner Ranch Blvd, Austin, TX 78732",4500 Steiner Ranch Blvd,,Austin,TX,48,78732,Travis,453,30.382612,-97.879639,Apartment,1.0,1.0,1054.0,2010.0,,,,,,,,,
"10800-Lakeline-Blvd,-Unit-301,-Austin,-TX-78717","10800 Lakeline Blvd, Unit 301, Austin, TX 78717",10800 Lakeline Blvd,Unit 301,Austin,TX,48,78717,Williamson,491,30.482453,-97.79353,Apartment,2.0,2.0,1205.0,,,,,,,,,,
"10707-Lake-Creek-Pkwy,-Apt-302,-Austin,-TX-78750","10707 Lake Creek Pkwy, Apt 302, Austin, TX 78750",10707 Lake Creek Pkwy,Apt 302,Austin,TX,48,78750,Williamson,491,30.454667,-97.804828,Condo,3.0,2.0,1064.0,,,,,,,,,,
"507-Pressler-St,-Unit-77442,-Austin,-TX-78703","507 Pressler St, Unit 77442, Austin, TX 78703",507 Pressler St,Unit 77442,Austin,TX,48,78703,Travis,453,30.273164,-97.760147,Condo,1.0,1.0,786.0,,,,,,,,,,
"10307-Morado-Cv,-Apt-101,-Austin,-TX-78759","10307 Morado Cv, Apt 101, Austin, TX 78759",10307 Morado Cv,Apt 101,Austin,TX,48,78759,Travis,453,30.401959,-97.752591,Apartment,1.0,1.0,640.0,,,,,,,,,,
"1007-S-Congress-Ave,-Austin,-TX-78704","1007 S Congress Ave, Austin, TX 78704",1007 S Congress Ave,,Austin,TX,48,78704,Travis,453,30.254077,-97.74767,Apartment,1.0,1.0,937.0,1999.0,,,,,,,,,
"3300-W-Wells-Branch-Pkwy,-Austin,-TX-78728","3300 W Wells Branch Pkwy, Austin, TX 78728",3300 W Wells Branch Pkwy,,Austin,TX,48,78728,Travis,453,30.44178,-97.695632,Apartment,,,,2015.0,,,,,,,,,
"311-Bowie-St,-Austin,-TX-78703","311 Bowie St, Austin, TX 78703",311 Bowie St,,Austin,TX,48,78703,Travis,453,30.269233,-97.753,Apartment,0.0,1.0,534.0,2015.0,,,,,,,,,
"4719-Harmon-Ave,-Austin,-TX-78751","4719 Harmon Ave, Austin, TX 78751",4719 Harmon Ave,,Austin,TX,48,78751,Travis,453,30.30648,-97.71371,Apartment,1.0,1.0,550.0,1962.0,{'unitCount': 74},,,,,,,,
"4546-Ave-A,-Austin,-TX-78751","4546 Ave A, Austin, TX 78751",4546 Ave A,,Austin,TX,48,78751,Travis,453,30.311497,-97.731636,Apartment,0.0,1.0,,1968.0,,,,,,,,,
"10610-Morado-Cir,-Apt-201,-Austin,-TX-78759","10610 Morado Cir, Apt 201, Austin, TX 78759",10610 Morado Cir,Apt 201,Austin,TX,48,78759,Travis,453,30.404988,-97.752557,Apartment,2.0,2.0,820.0,,,,,,,,,,
"4305-Duval-St,-Apt-202,-Austin,-TX-78751","4305 Duval St, Apt 202, Austin, TX 78751",4305 Duval St,Apt 202,Austin,TX,48,78751,Travis,453,30.304869,-97.725007,Condo,2.0,2.0,935.0,,,,,,,,,,
"311-Bowie-St,-Unit-100742,-Austin,-TX-78703","311 Bowie St, Unit 100742, Austin, TX 78703",311 Bowie St,Unit 100742,Austin,TX,48,78703,Travis,453,30.269233,-97.753,Apartment,2.0,2.0,1502.0,2014.0,,,,,,,,,
"1020-E-45th-St,-Apt-201,-Austin,-TX-78751","1020 E 45th St, Apt 201, Austin, TX 78751",1020 E 45th St,Apt 201,Austin,TX,48,78751,Travis,453,30.303988,-97.717777,Condo,2.0,1.0,832.0,,,,,,,,,,
"3501-S-1st-St,-Apt-101,-Austin,-TX-78704","3501 S 1st St, Apt 101, Austin, TX 78704",3501 S 1st St,Apt 101,Austin,TX,48,78704,Travis,453,30.231363,-97.766331,Apartment,1.0,1.0,630.0,,,,,,,,,,
"8615-Rockwood-Ln,-Apt-102,-Austin,-TX-78757","8615 Rockwood Ln, Apt 102, Austin, TX 78757",8615 Rockwood Ln,Apt 102,Austin,TX,48,78757,Travis,453,30.368666,-97.729275,Apartment,1.0,2.0,925.0,,,,,,,,,,
"3111-Parker-Ln,-Apt-103,-Austin,-TX-78741","3111 Parker Ln, Apt 103, Austin, TX 78741",3111 Parker Ln,Apt 103,Austin,TX,48,78741,Travis,453,30.223428,-97.740936,Apartment,1.0,1.0,474.0,,,,,,,,,,
"1500-Royal-Crest-Dr,-Apt-207,-Austin,-TX-78741","1500 Royal Crest Dr, Apt 207, Austin, TX 78741",1500 Royal Crest Dr,Apt 207,Austin,TX,48,78741,Travis,453,30.240965,-97.730405,Condo,2.0,2.0,1026.0,,,,,,,,,,
"10011-Stonelake-Blvd,-Unit-1018920,-Austin,-TX-78759","10011 Stonelake Blvd, Unit 1018920, Austin, TX 78759",10011 Stonelake Blvd,Unit 1018920,Austin,TX,48,78759,Travis,453,30.392455,-97.738155,Apartment,2.0,2.0,1144.0,,,,,,,,,,
"3214-Crosscreek-Dr,-Apt-102,-Austin,-TX-78757","3214 Crosscreek Dr, Apt 102, Austin, TX 78757",3214 Crosscreek Dr,Apt 102,Austin,TX,48,78757,Travis,453,30.371489,-97.7369,Townhouse,2.0,1.5,1100.0,,,,,,,,,,
"1903-Anita-Dr,-Apt-1,-Austin,-TX-78704","1903 Anita Dr, Apt 1, Austin, TX 78704",1903 Anita Dr,Apt 1,Austin,TX,48,78704,Travis,453,30.254171,-97.771327,Apartment,0.0,1.0,,,,,,,,,,,
"1221-S-Congress-Ave,-Apt-1332,-Austin,-TX-78704","1221 S Congress Ave, Apt 1332, Austin, TX 78704",1221 S Congress Ave,Apt 1332,Austin,TX,48,78704,Travis,453,30.251697,-97.748731,Apartment,1.0,1.0,699.0,,,,,,,,,,
"2336-Douglas-St,-Apt-106,-Austin,-TX-78741","2336 Douglas St, Apt 106, Austin, TX 78741",2336 Douglas St,Apt 106,Austin,TX,48,78741,Travis,453,30.228752,-97.733688,Apartment,1.0,1.0,527.0,,,,,,,,,,
"127-E-Riverside-Dr,-Apt-202,-Austin,-TX-78704","127 E Riverside Dr, Apt 202, Austin, TX 78704",127 E Riverside Dr,Apt 202,Austin,TX,48,78704,Travis,453,30.255898,-97.745807,Apartment,2.0,2.0,1158.0,,,,,,,,,,
"2412-Richcreek-Rd,-Apt-105,-Austin,-TX-78757","2412 Richcreek Rd, Apt 105, Austin, TX 78757",2412 Richcreek Rd,Apt 105,Austin,TX,48,78757,Travis,453,30.351067,-97.734744,Apartment,0.0,1.0,400.0,,,,,,,,,,
"2801-Skyway-Cir,-Apt-103,-Austin,-TX-78704","2801 Skyway Cir, Apt 103, Austin, TX 78704",2801 Skyway Cir,Apt 103,Austin,TX,48,78704,Travis,453,30.245163,-97.781713,Apartment,1.0,1.5,1806.0,1968.0,,,,,,,,,
"1304-Summer-Oak-Dr,-Austin,-TX-78704","1304 Summer Oak Dr, Austin, TX 78704",1304 Summer Oak Dr,,Austin,TX,48,78704,Travis,453,30.230979,-97.779308,Apartment,0.0,1.0,400.0,1978.0,,,,,,,,,
"2400-E-6th-St,-Austin,-TX-78702","2400 E 6th St, Austin, TX 78702",2400 E 6th St,,Austin,TX,48,78702,Travis,453,30.259822,-97.715892,Apartment,0.0,1.0,584.0,2018.0,,,,,,,,,
"2311-S-5th-St,-Apt-102,-Austin,-TX-78704","2311 S 5th St, Apt 102, Austin, TX 78704",2311 S 5th St,Apt 102,Austin,TX,48,78704,Travis,453,30.244393,-97.764206,Apartment,1.0,1.0,679.0,,,,,,,,,,
"501-West-Ave,-Apt-2802,-Austin,-TX-78701","501 West Ave, Apt 2802, Austin, TX 78701",501 West Ave,Apt 2802,Austin,TX,48,78701,Travis,453,30.269536,-97.750525,Condo,1.0,1.5,846.0,2018.0,,,,,,,,,
